sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text
1;20;Gartenarbeiter;121;MASCULINE;1;0.8154369126174765;Helfer;none;none;none;none;none;none;none;none;none;none;Der Gartenarbeiter ruht sich für etwas Erholung aus.
1;20;Gartenarbeiterin;121;FEMININE;1;0.1845630873825235;Helfer;none;none;none;none;none;none;none;none;none;none;Die Gartenarbeiterin ruht sich für etwas Erholung aus.
3;20;Gartenarbeiter;121;MASCULINE;2;0.8154369126174765;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Gartenarbeiter ruht sich für etwas Erholung aus.
3;20;Gartenarbeiterin;121;FEMININE;2;0.1845630873825235;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Gartenarbeiterin ruht sich für etwas Erholung aus.
2;21;Florist;122;MASCULINE;1;0.0459856765925367;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Florist analysiert seine Projekte sorgfältig.
2;21;Floristin;122;FEMININE;1;0.9540143234074632;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Floristin analysiert ihre Projekte sorgfältig.
4;21;Florist;122;MASCULINE;2;0.0459856765925367;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Florist analysiert seine Projekte sorgfältig.
4;21;Floristin;122;FEMININE;2;0.9540143234074632;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Floristin analysiert ihre Projekte sorgfältig.
1;21;Florist;122;MASCULINE;1;0.0459856765925367;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Florist analysiert die Projekte sorgfältig.
1;21;Floristin;122;FEMININE;1;0.9540143234074632;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Floristin analysiert die Projekte sorgfältig.
3;21;Florist;122;MASCULINE;2;0.0459856765925367;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Florist analysiert die Projekte sorgfältig.
3;21;Floristin;122;FEMININE;2;0.9540143234074632;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Floristin analysiert die Projekte sorgfältig.
2;22;Florist;122;MASCULINE;1;0.0459856765925367;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Florist plant seinen Urlaub mit Hingabe.
2;22;Floristin;122;FEMININE;1;0.9540143234074632;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Floristin plant ihren Urlaub mit Hingabe.
4;22;Florist;122;MASCULINE;2;0.0459856765925367;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Florist plant seinen Urlaub mit Hingabe.
4;22;Floristin;122;FEMININE;2;0.9540143234074632;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Floristin plant ihren Urlaub mit Hingabe.
1;22;Florist;122;MASCULINE;1;0.0459856765925367;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Florist plant den Urlaub mit Hingabe.
1;22;Floristin;122;FEMININE;1;0.9540143234074632;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Floristin plant den Urlaub mit Hingabe.
3;22;Florist;122;MASCULINE;2;0.0459856765925367;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Florist plant den Urlaub mit Hingabe.
3;22;Floristin;122;FEMININE;2;0.9540143234074632;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Floristin plant den Urlaub mit Hingabe.
2;23;Bergarbeiter;211;MASCULINE;1;0.9448275862068966;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Bergarbeiter bringt sein Fahrrad zur Reparatur.
2;23;Bergarbeiterin;211;FEMININE;1;0.0551724137931034;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Bergarbeiterin bringt ihr Fahrrad zur Reparatur.
4;23;Bergarbeiter;211;MASCULINE;2;0.9448275862068966;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Bergarbeiter bringt sein Fahrrad zur Reparatur.
4;23;Bergarbeiterin;211;FEMININE;2;0.0551724137931034;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Bergarbeiterin bringt ihr Fahrrad zur Reparatur.
1;23;Bergarbeiter;211;MASCULINE;1;0.9448275862068966;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Bergarbeiter bringt das Fahrrad zur Reparatur.
1;23;Bergarbeiterin;211;FEMININE;1;0.0551724137931034;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Bergarbeiterin bringt das Fahrrad zur Reparatur.
3;23;Bergarbeiter;211;MASCULINE;2;0.9448275862068966;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Bergarbeiter bringt das Fahrrad zur Reparatur.
3;23;Bergarbeiterin;211;FEMININE;2;0.0551724137931034;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Bergarbeiterin bringt das Fahrrad zur Reparatur.
2;24;Bergarbeiter;211;MASCULINE;1;0.9448275862068966;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Bergarbeiter feiert fröhlich seinen Geburtstag.
2;24;Bergarbeiterin;211;FEMININE;1;0.0551724137931034;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Bergarbeiterin feiert fröhlich ihren Geburtstag.
4;24;Bergarbeiter;211;MASCULINE;2;0.9448275862068966;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Bergarbeiter feiert fröhlich seinen Geburtstag.
4;24;Bergarbeiterin;211;FEMININE;2;0.0551724137931034;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Bergarbeiterin feiert fröhlich ihren Geburtstag.
1;24;Bergarbeiter;211;MASCULINE;1;0.9448275862068966;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Bergarbeiter feiert fröhlich den Geburtstag.
1;24;Bergarbeiterin;211;FEMININE;1;0.0551724137931034;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Bergarbeiterin feiert fröhlich den Geburtstag.
3;24;Bergarbeiter;211;MASCULINE;2;0.9448275862068966;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Bergarbeiter feiert fröhlich den Geburtstag.
3;24;Bergarbeiterin;211;FEMININE;2;0.0551724137931034;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Bergarbeiterin feiert fröhlich den Geburtstag.
2;25;Steinmetz;212;MASCULINE;1;0.9652223489167616;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Steinmetz gießt seine Blumen täglich.
2;25;Steinmetzin;212;FEMININE;1;0.0347776510832383;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Steinmetzin gießt ihre Blumen täglich.
4;25;Steinmetz;212;MASCULINE;2;0.9652223489167616;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Steinmetz gießt seine Blumen täglich.
4;25;Steinmetzin;212;FEMININE;2;0.0347776510832383;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Steinmetzin gießt ihre Blumen täglich.
1;25;Steinmetz;212;MASCULINE;1;0.9652223489167616;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Steinmetz gießt Blumen jeden Tag.
1;25;Steinmetzin;212;FEMININE;1;0.0347776510832383;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Steinmetzin gießt Blumen jeden Tag.
3;25;Steinmetz;212;MASCULINE;2;0.9652223489167616;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Steinmetz gießt Blumen jeden Tag.
3;25;Steinmetzin;212;FEMININE;2;0.0347776510832383;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Steinmetzin gießt Blumen jeden Tag.
2;26;Steinmetz;212;MASCULINE;1;0.9652223489167616;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Steinmetz schreibt seine Briefe handschriftlich.
2;26;Steinmetzin;212;FEMININE;1;0.0347776510832383;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Steinmetzin schreibt ihre Briefe handschriftlich.
4;26;Steinmetz;212;MASCULINE;2;0.9652223489167616;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Steinmetz schreibt seine Briefe handschriftlich.
4;26;Steinmetzin;212;FEMININE;2;0.0347776510832383;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Steinmetzin schreibt ihre Briefe handschriftlich.
1;26;Steinmetz;212;MASCULINE;1;0.9652223489167616;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Steinmetz schreibt Briefe handschriftlich.
1;26;Steinmetzin;212;FEMININE;1;0.0347776510832383;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Steinmetzin schreibt Briefe handschriftlich.
3;26;Steinmetz;212;MASCULINE;2;0.9652223489167616;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Steinmetz schreibt Briefe handschriftlich.
3;26;Steinmetzin;212;FEMININE;2;0.0347776510832383;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Steinmetzin schreibt Briefe handschriftlich.
2;27;Glasbläser;213;MASCULINE;1;0.7794786925941249;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Glasbläser übt jeden Tag auf seinem Klavier.
2;27;Glasbläserin;213;FEMININE;1;0.220521307405875;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Glasbläserin übt jeden Tag auf ihrem Klavier.
4;27;Glasbläser;213;MASCULINE;2;0.7794786925941249;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Glasbläser übt jeden Tag auf seinem Klavier.
4;27;Glasbläserin;213;FEMININE;2;0.220521307405875;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Glasbläserin übt jeden Tag auf ihrem Klavier.
1;27;Glasbläser;213;MASCULINE;1;0.7794786925941249;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Glasbläser übt Klavier regelmäßig.
1;27;Glasbläserin;213;FEMININE;1;0.220521307405875;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Glasbläserin übt Klavier regelmäßig.
3;27;Glasbläser;213;MASCULINE;2;0.7794786925941249;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Glasbläser übt Klavier regelmäßig.
3;27;Glasbläserin;213;FEMININE;2;0.220521307405875;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Glasbläserin übt Klavier regelmäßig.
2;28;Glasbläser;213;MASCULINE;1;0.7794786925941249;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Glasbläser malt Bilder in seiner Freizeit.
2;28;Glasbläserin;213;FEMININE;1;0.220521307405875;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Glasbläserin malt Bilder in ihrer Freizeit.
4;28;Glasbläser;213;MASCULINE;2;0.7794786925941249;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Glasbläser malt Bilder in seiner Freizeit.
4;28;Glasbläserin;213;FEMININE;2;0.220521307405875;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Glasbläserin malt Bilder in ihrer Freizeit.
1;28;Glasbläser;213;MASCULINE;1;0.7794786925941249;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Glasbläser malt Bilder in der Freizeit.
1;28;Glasbläserin;213;FEMININE;1;0.220521307405875;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Glasbläserin malt Bilder in der Freizeit.
3;28;Glasbläser;213;MASCULINE;2;0.7794786925941249;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Glasbläser malt Bilder in der Freizeit.
3;28;Glasbläserin;213;FEMININE;2;0.220521307405875;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Glasbläserin malt Bilder in der Freizeit.
2;29;Keramikarbeiter;214;MASCULINE;1;0.7192982456140351;Helfer;none;none;none;none;none;none;none;none;none;none;Der Keramikarbeiter koordiniert seinen Termine gut.
2;29;Keramikarbeiterin;214;FEMININE;1;0.2807017543859649;Helfer;none;none;none;none;none;none;none;none;none;none;Die Keramikarbeiterin koordiniert ihre Termine gut.
4;29;Keramikarbeiter;214;MASCULINE;2;0.7192982456140351;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Keramikarbeiter koordiniert seinen Termine gut.
4;29;Keramikarbeiterin;214;FEMININE;2;0.2807017543859649;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Keramikarbeiterin koordiniert ihre Termine gut.
1;29;Keramikarbeiter;214;MASCULINE;1;0.7192982456140351;Helfer;none;none;none;none;none;none;none;none;none;none;Der Keramikarbeiter koordiniert Termine gut.
1;29;Keramikarbeiterin;214;FEMININE;1;0.2807017543859649;Helfer;none;none;none;none;none;none;none;none;none;none;Die Keramikarbeiterin koordiniert Termine gut.
3;29;Keramikarbeiter;214;MASCULINE;2;0.7192982456140351;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Keramikarbeiter koordiniert Termine gut.
3;29;Keramikarbeiterin;214;FEMININE;2;0.2807017543859649;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Keramikarbeiterin koordiniert Termine gut.
2;30;Keramikarbeiter;214;MASCULINE;1;0.7192982456140351;Helfer;none;none;none;none;none;none;none;none;none;none;Der Keramikarbeiter muss zu seiner Besprechung gehen.
2;30;Keramikarbeiterin;214;FEMININE;1;0.2807017543859649;Helfer;none;none;none;none;none;none;none;none;none;none;Die Keramikarbeiterin muss zu ihrer Besprechung gehen.
4;30;Keramikarbeiter;214;MASCULINE;2;0.7192982456140351;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Keramikarbeiter muss zu seiner Besprechung gehen.
4;30;Keramikarbeiterin;214;FEMININE;2;0.2807017543859649;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Keramikarbeiterin muss zu ihrer Besprechung gehen.
1;30;Keramikarbeiter;214;MASCULINE;1;0.7192982456140351;Helfer;none;none;none;none;none;none;none;none;none;none;Der Keramikarbeiter muss zu der Besprechung gehen.
1;30;Keramikarbeiterin;214;FEMININE;1;0.2807017543859649;Helfer;none;none;none;none;none;none;none;none;none;none;Die Keramikarbeiterin muss zu der Besprechung gehen.
3;30;Keramikarbeiter;214;MASCULINE;2;0.7192982456140351;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Keramikarbeiter muss zu der Besprechung gehen.
3;30;Keramikarbeiterin;214;FEMININE;2;0.2807017543859649;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Keramikarbeiterin muss zu der Besprechung gehen.
2;31;Gummiarbeiter;221;MASCULINE;1;0.6488301119023397;Helfer;none;none;none;none;none;none;none;none;none;none;Der Gummiarbeiter überprüft gründlich seine Ergebnisse.
2;31;Gummiarbeiterin;221;FEMININE;1;0.3511698880976602;Helfer;none;none;none;none;none;none;none;none;none;none;Die Gummiarbeiterin überprüft gründlich ihre Ergebnisse.
4;31;Gummiarbeiter;221;MASCULINE;2;0.6488301119023397;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Gummiarbeiter überprüft gründlich seine Ergebnisse.
4;31;Gummiarbeiterin;221;FEMININE;2;0.3511698880976602;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Gummiarbeiterin überprüft gründlich ihre Ergebnisse.
1;31;Gummiarbeiter;221;MASCULINE;1;0.6488301119023397;Helfer;none;none;none;none;none;none;none;none;none;none;Der Gummiarbeiter überprüft gründlich die Ergebnisse.
1;31;Gummiarbeiterin;221;FEMININE;1;0.3511698880976602;Helfer;none;none;none;none;none;none;none;none;none;none;Die Gummiarbeiterin überprüft gründlich die Ergebnisse.
3;31;Gummiarbeiter;221;MASCULINE;2;0.6488301119023397;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Gummiarbeiter überprüft gründlich die Ergebnisse.
3;31;Gummiarbeiterin;221;FEMININE;2;0.3511698880976602;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Gummiarbeiterin überprüft gründlich die Ergebnisse.
2;32;Gummiarbeiter;221;MASCULINE;1;0.6488301119023397;Helfer;none;none;none;none;none;none;none;none;none;none;Der Gummiarbeiter verbessert ständig seine Fähigkeiten.
2;32;Gummiarbeiterin;221;FEMININE;1;0.3511698880976602;Helfer;none;none;none;none;none;none;none;none;none;none;Die Gummiarbeiterin verbessert ständig ihre Fähigkeiten.
4;32;Gummiarbeiter;221;MASCULINE;2;0.6488301119023397;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Gummiarbeiter verbessert ständig seine Fähigkeiten.
4;32;Gummiarbeiterin;221;FEMININE;2;0.3511698880976602;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Gummiarbeiterin verbessert ständig ihre Fähigkeiten.
1;32;Gummiarbeiter;221;MASCULINE;1;0.6488301119023397;Helfer;none;none;none;none;none;none;none;none;none;none;Der Gummiarbeiter verbessert ständig die eigenen Fähigkeiten.
1;32;Gummiarbeiterin;221;FEMININE;1;0.3511698880976602;Helfer;none;none;none;none;none;none;none;none;none;none;Die Gummiarbeiterin verbessert ständig die eigenen Fähigkeiten.
3;32;Gummiarbeiter;221;MASCULINE;2;0.6488301119023397;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Gummiarbeiter verbessert ständig die eigenen Fähigkeiten.
3;32;Gummiarbeiterin;221;FEMININE;2;0.3511698880976602;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Gummiarbeiterin verbessert ständig die eigenen Fähigkeiten.
2;33;Reifenbauer;221;MASCULINE;1;0.8537906137184116;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Reifenbauer dokumentiert seine Tätigkeiten exakt.
2;33;Reifenbauerin;221;FEMININE;1;0.1462093862815884;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Reifenbauerin dokumentiert ihre Tätigkeiten exakt.
4;33;Reifenbauer;221;MASCULINE;2;0.8537906137184116;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Reifenbauer dokumentiert seine Tätigkeiten exakt.
4;33;Reifenbauerin;221;FEMININE;2;0.1462093862815884;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Reifenbauerin dokumentiert ihre Tätigkeiten exakt.
1;33;Reifenbauer;221;MASCULINE;1;0.8537906137184116;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Reifenbauer dokumentiert Tätigkeiten exakt.
1;33;Reifenbauerin;221;FEMININE;1;0.1462093862815884;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Reifenbauerin dokumentiert Tätigkeiten exakt.
3;33;Reifenbauer;221;MASCULINE;2;0.8537906137184116;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Reifenbauer dokumentiert Tätigkeiten exakt.
3;33;Reifenbauerin;221;FEMININE;2;0.1462093862815884;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Reifenbauerin dokumentiert Tätigkeiten exakt.
2;34;Reifenbauer;221;MASCULINE;1;0.8537906137184116;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Reifenbauer motiviert seine Mitarbeitenden täglich.
2;34;Reifenbauerin;221;FEMININE;1;0.1462093862815884;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Reifenbauerin motiviert ihre Mitarbeitenden täglich.
4;34;Reifenbauer;221;MASCULINE;2;0.8537906137184116;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Reifenbauer motiviert seine Mitarbeitenden täglich.
